,date,time,temperature,relative_humidity,wind_speed,wind_direction,load,__fileposition__
398,20160117,130000,-7.900000095367432,84,1," east-southeast                      ",27186,21438
399,20160117,140000,-7.900000095367432,85,0,"no-wind                              ",27489,21492
400,20160117,150000,-8.5,85,1," south-west                          ",28095,21546
401,20160117,160000,-9.800000190734863,86,1," south-west                          ",28224,21600
402,20160117,170000,-11.89999961853027,89,1," north                               ",28269,21654
403,20160117,180000,-12.39999961853027,89,1," north-northeast                     ",28237,21708
404,20160117,190000,-13.10000038146973,88,1," north-northeast                     ",28082,21762
405,20160117,200000,-12.5,90,1," north-east                          ",27761,21816
406,20160117,210000,-14.19999980926514,88,1," east-southeast                      ",27165,21870
407,20160117,220000,-12.19999980926514,89,1," north-northwest                     ",26252,21924
408,20160117,230000,-11.0,94,1," south                               ",25170,21978
409,20160118,0,-11.69999980926514,92,1," west                                ",24771,22032
410,20160118,10000,-11.89999961853027,92,2," north                               ",24651,22086
411,20160118,20000,-12.69999980926514,91,2," east-northeast                      ",24832,22140
412,20160118,30000,-12.19999980926514,91,1," north                               ",25000,22194
413,20160118,40000,-12.30000019073486,91,0,"no-wind                              ",25647,22248
414,20160118,50000,-12.10000038146973,91,1," north                               ",27405,22302
415,20160118,60000,-12.0,93,1," north-northeast                     ",29586,22356
416,20160118,70000,-12.0,91,0,"no-wind                              ",30197,22410
417,20160118,80000,-11.5,91,0,"no-wind                              ",30012,22464
418,20160118,90000,-10.80000019073486,91,0,"no-wind                              ",29914,22518
419,20160118,100000,-10.39999961853027,92,1," west-southwest                      ",29768,22572
420,20160118,110000,-9.899999618530273,92,1," west                                ",29567,22626
421,20160118,120000,-9.5,93,1," west-southwest                      ",29507,22680
422,20160118,130000,-9.399999618530273,93,2," south-west                          ",29372,22734
423,20160118,140000,-9.0,93,1," west-southwest                      ",29374,22788
424,20160118,150000,-8.800000190734863,93,1," north                               ",29651,22842
425,20160118,160000,-9.100000381469727,92,2," north-northeast                     ",29703,22896
426,20160118,170000,-10.0,91,2," north-northeast                     ",29421,22950
427,20160118,180000,-10.89999961853027,91,1," north                               ",29119,23004
428,20160118,190000,-10.89999961853027,91,2," north-northeast                     ",28701,23058
429,20160118,200000,-11.5,91,0,"no-wind                              ",28216,23112
430,20160118,210000,-12.5,90,0,"no-wind                              ",27470,23166
431,20160118,220000,-12.89999961853027,89,1," north-northeast                     ",26205,23220
432,20160118,230000,-13.19999980926514,90,1," west-southwest                      ",25349,23274
433,20160119,0,-12.69999980926514,91,2," north-east                          ",24769,23328
434,20160119,10000,-12.80000019073486,91,1," north-northeast                     ",24573,23382
435,20160119,20000,-12.5,91,1," north-northeast                     ",24628,23436
436,20160119,30000,-13.0,90,1," west-northwest                      ",25033,23490
437,20160119,40000,-13.19999980926514,89,1," north                               ",25654,23544
438,20160119,50000,-13.0,91,0,"no-wind                              ",27397,23598
439,20160119,60000,-13.5,89,0,"no-wind                              ",29720,23652
440,20160119,70000,-13.0,90,0,"no-wind                              ",30367,23706
441,20160119,80000,-12.69999980926514,90,1," north-east                          ",30245,23760
442,20160119,90000,-13.39999961853027,89,0,"no-wind                              ",30253,23814
443,20160119,100000,-12.69999980926514,90,0,"no-wind                              ",29835,23868
444,20160119,110000,-10.39999961853027,90,1," north-east                          ",29510,23922
445,20160119,120000,-9.5,87,1," east-northeast                      ",29573,23976
446,20160119,130000,-8.600000381469727,87,0,"no-wind                              ",29460,24030
447,20160119,140000,-8.199999809265137,85,1," east                                ",29344,24084
448,20160119,150000,-9.0,88,1," west                                ",29912,24138
449,20160119,160000,-9.300000190734863,90,1," south-west                          ",29922,24192
450,20160119,170000,-9.5,90,0,"no-wind                              ",29625,24246
451,20160119,180000,-9.600000381469727,90,1," north-northeast                     ",29443,24300
452,20160119,190000,-9.699999809265137,90,1," north-east                          ",29076,24354
453,20160119,200000,-9.699999809265137,88,1," north-east                          ",28577,24408
454,20160119,210000,-10.89999961853027,89,2," north-east                          ",27721,24462
455,20160119,220000,-11.30000019073486,90,1," east                                ",26721,24516
456,20160119,230000,-12.30000019073486,89,0,"no-wind                              ",25823,24570
457,20160120,0,-12.10000038146973,89,1," east-northeast                      ",25430,24624
458,20160120,10000,-12.80000019073486,89,0,"no-wind                              ",25305,24678
459,20160120,20000,-13.0,89,0,"no-wind                              ",25286,24732
460,20160120,30000,-13.0,90,0,"no-wind                              ",25379,24786
461,20160120,40000,-13.30000019073486,89,0,"no-wind                              ",26106,24840
462,20160120,50000,-13.0,90,0,"no-wind                              ",27948,24894
463,20160120,60000,-12.80000019073486,90,0,"no-wind                              ",30108,24948
464,20160120,70000,-13.0,89,1," north-west                          ",30582,25002
465,20160120,80000,-11.89999961853027,91,1," west                                ",30487,25056
466,20160120,90000,-11.30000019073486,89,1," north-northwest                     ",30291,25110
467,20160120,100000,-11.0,90,0,"no-wind                              ",29826,25164
468,20160120,110000,-7.800000190734863,89,1," south-west                          ",29369,25218
469,20160120,120000,-6.599999904632568,84,1," south-west                          ",29328,25272
470,20160120,130000,-5.5,82,1," south-west                          ",29228,25326
471,20160120,140000,-5.300000190734863,83,1," south-west                          ",29268,25380
472,20160120,150000,-6.199999809265137,85,1," south-southwest                     ",29840,25434
473,20160120,160000,-7.099999904632568,85,2," east                                ",29880,25488
474,20160120,170000,-8.600000381469727,86,1," north-east                          ",29923,25542
475,20160120,180000,-9.800000190734863,88,0,"no-wind                              ",29520,25596
476,20160120,190000,-10.10000038146973,87,2," east                                ",29046,25650
477,20160120,200000,-11.0,90,0,"no-wind                              ",28636,25704
478,20160120,210000,-11.60000038146973,89,1," north-east                          ",27821,25758
479,20160120,220000,-11.89999961853027,87,1," north-northeast                     ",27127,25812
480,20160120,230000,-12.10000038146973,89,1," west                                ",26017,25866
481,20160121,0,-12.19999980926514,89,2," north-east                          ",25459,25920
482,20160121,10000,-12.5,89,1," west                                ",25340,25974
483,20160121,20000,-13.0,89,0,"no-wind                              ",25382,26028
484,20160121,30000,-12.69999980926514,89,1," north-west                          ",25588,26082
485,20160121,40000,-12.89999961853027,87,2," north-east                          ",26326,26136
486,20160121,50000,-12.80000019073486,90,2," west-southwest                      ",28122,26190
487,20160121,60000,-12.89999961853027,87,2," north-northeast                     ",30336,26244
488,20160121,70000,-13.0,88,1," east                                ",30955,26298
489,20160121,80000,-12.5,89,1," north-west                          ",30730,26352
490,20160121,90000,-12.69999980926514,87,0,"no-wind                              ",30469,26406
491,20160121,100000,-11.60000038146973,90,1," west                                ",30214,26460
